NoseX,NoseY,NeckX,NeckY,RShoulderX,RShoulderY,RElbowX,RElbowY,RWristX,RWristY,LShoulderX,LShoulderY,LElbowX,LElbowY,LWristX,LWristY,RHipX,RHipY,RKneeX,RKneeY,RAnkleX,RAnkleY,LHipX,LHipY,LKneeX,LKneeY,LAnkleX,LAnkleY,REyeX,REyeY,LEyeX,LEyeY,REarX,REarY,LEarX,LEarY,BackgroundX,BackgroundY
0,0,399,1043,446,1085,0,0,0,0,375,1043,352,1126,352,1168,422,1252,446,1335,446,1460,375,1210,399,1335,399,1460,0,0,0,0,0,0,0,0,986,83
422,960,422,1043,469,1043,0,0,0,0,375,1043,352,1126,352,1168,446,1210,446,1335,446,1460,399,1210,399,1335,399,1502,422,960,422,960,0,0,446,960,986,83
0,0,399,1043,469,1043,0,0,0,0,352,1043,328,1126,0,0,446,1210,446,1335,446,1460,399,1210,399,1335,399,1502,399,960,422,960,0,0,422,960,986,83
0,0,399,1043,469,1043,0,0,0,0,352,1043,352,1126,0,0,446,1210,446,1335,446,1460,399,1210,399,1335,399,1502,0,0,0,0,0,0,0,0,986,83
0,0,399,1043,469,1043,0,0,0,0,352,1043,328,1126,328,1210,446,1210,446,1335,446,1460,399,1210,399,1335,399,1460,0,0,0,0,0,0,0,0,986,83
0,0,399,1043,469,1043,0,0,0,0,352,1043,328,1126,0,0,446,1210,446,1335,446,1460,399,1210,375,1335,399,1502,0,0,0,0,0,0,0,0,986,83
0,0,422,1043,469,1043,493,1126,0,0,352,1043,328,1126,328,1210,446,1210,446,1335,446,1460,375,1210,375,1335,399,1502,0,0,0,0,0,0,399,960,986,83
0,0,399,1043,469,1043,493,1126,0,0,352,1043,352,1126,0,0,446,1210,446,1335,446,1460,375,1210,375,1335,399,1502,0,0,0,0,0,0,399,960,986,83
0,0,399,1043,446,1043,0,0,0,0,352,1043,328,1126,0,0,446,1210,446,1335,422,1460,375,1210,375,1335,399,1460,0,0,0,0,0,0,399,960,986,83
399,960,399,1043,446,1001,0,0,0,0,352,1043,328,1126,0,0,446,1210,446,1335,446,1460,375,1210,375,1335,399,1502,0,0,399,960,0,0,422,960,986,83
0,0,422,1043,469,1043,493,1085,0,0,352,1001,0,0,0,0,446,1210,446,1335,446,1460,375,1210,375,1335,399,1502,0,0,0,0,0,0,399,960,986,83
0,0,399,1043,469,1001,493,1085,0,0,352,1001,328,1126,0,0,446,1210,446,1335,422,1460,375,1210,375,1335,399,1502,0,0,0,0,422,960,375,960,986,83
0,0,399,1043,469,1001,493,1126,0,0,352,1001,0,0,0,0,446,1210,446,1335,446,1460,375,1210,375,1335,399,1502,0,0,0,0,422,960,375,960,986,83
0,0,399,1043,469,1001,0,0,0,0,352,1043,0,0,0,0,422,1210,446,1335,422,1460,375,1210,375,1335,399,1502,0,0,0,0,0,0,0,0,986,83
0,0,399,1043,446,1001,0,0,0,0,352,1001,0,0,0,0,422,1210,422,1335,422,1460,375,1210,375,1335,399,1502,0,0,0,0,0,0,0,0,986,83
0,0,399,1043,469,1001,493,1126,0,0,352,1001,0,0,0,0,422,1210,422,1335,422,1502,375,1210,375,1335,399,1502,0,0,0,0,422,960,375,960,986,83
0,0,399,1043,446,1001,493,1126,493,1168,352,1001,328,1085,0,0,446,1210,446,1335,446,1502,375,1210,375,1377,399,1502,0,0,0,0,422,960,399,960,986,83
0,0,399,1043,446,1001,0,0,0,0,352,1001,328,1085,0,0,446,1210,446,1335,446,1502,375,1210,375,1335,399,1502,0,0,0,0,0,0,375,960,986,83
0,0,399,1043,0,0,0,0,0,0,0,0,0,0,0,0,446,1210,422,1335,446,1502,375,1210,375,1335,422,1502,0,0,0,0,0,0,0,0,986,83
0,0,399,1043,352,1043,0,0,0,0,469,1043,0,0,0,0,422,1252,422,1335,422,1502,446,1210,422,1335,422,1502,0,0,422,960,0,0,422,960,986,83
0,0,399,1043,0,0,0,0,0,0,0,0,0,0,0,0,422,1252,422,1377,422,1502,422,1252,422,1377,422,1502,0,0,0,0,0,0,0,0,986,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,1335,422,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,83
0,0,399,1043,469,1043,0,0,0,0,352,1043,0,0,0,0,446,1210,422,1335,422,1502,0,0,0,0,399,1502,0,0,0,0,0,0,0,0,986,83
0,0,399,1043,0,0,0,0,0,0,0,0,0,0,0,0,422,1210,422,1335,422,1502,446,1210,422,1335,422,1502,0,0,0,0,0,0,422,960,986,83
0,0,422,1043,352,1043,0,0,0,0,446,1043,0,0,0,0,422,1210,422,1335,422,1502,446,1210,422,1335,422,1502,0,0,0,0,0,0,422,960,986,83
0,0,422,1043,469,1001,0,0,0,0,469,1043,493,1085,0,0,446,1210,446,1377,422,1502,446,1210,422,1377,422,1502,0,0,0,0,0,0,399,960,986,83
0,0,422,1043,0,0,0,0,0,0,469,1043,493,1085,0,0,446,1210,446,1377,422,1502,422,1210,422,1335,399,1502,0,0,0,0,0,0,0,0,986,83
422,960,422,1001,352,1001,328,1085,328,1210,469,1001,493,1085,516,1168,422,1210,446,1377,422,1502,446,1210,375,1377,399,1502,399,918,422,918,399,918,446,960,986,83
422,960,422,1043,352,1001,328,1126,328,1210,469,1001,493,1085,516,1168,399,1210,446,1377,422,1502,446,1210,375,1377,375,1460,399,918,422,918,399,918,446,960,986,83
422,960,422,1001,352,1001,328,1085,328,1210,469,1001,493,1085,516,1168,375,1210,446,1377,422,1502,446,1210,375,1377,375,1502,399,918,422,918,399,918,446,918,986,83
422,960,399,1001,469,1001,493,1085,516,1168,352,1001,328,1126,328,1210,446,1210,446,1377,422,1502,375,1210,375,1377,375,1502,422,918,422,918,399,918,375,960,986,83
